id;text;homotransphobic;reappropriation
1063;dato che il mio bestie è 1 po’ ricchione e ha cancellato il tweet lo rifaccio io interagite se volete entrare in un gruppetto molto Carino e Pieno di Persone Simpatiche (io e minho) CIAO VE SE AMA INYERAGITE SIETE OBBLIGATW❤️‍🔥;0;0
1064;@user_abcdefgh Alla faccia di quella checca isterica di hackett;1;0
1070;@user_abc Lo juventino grida come una checca isterica;1;0
1076;no ragazzi la sigla di bungo stray dogs nella discover weekly mi hanno appena insultato e chiamato ricchione in ogni lingua presente nel mondo;0;0
1079;Zan ma vai a farti fottere..sono così simpatici i gay che si fanno I fatti loro..fai la stessa cosa e smettila di fare la checca acida.... [URL];1;0
1081;@user_abcdefghij @user_abc potresti evitare queste emoji da ricchione? grazie mille;1;0
1084;@user_abcdefghij Niente di tutto ciò!È un ricchione e pervertito.D'altronde con cosi di questo genere,come fai a replicare a LAVROV,quando parla di decadenZa occidentale? Purtroppo i valori che stan portando avanti e gli ameri-cani che l'unione merdeuropea,son questi!💩🇺🇦💩🌈💩🥒🍆🍌e via dicendo;1;0
1085;se ti piace così tanto “ho sceso,dandoti il braccio, almeno un milione di scale”di Montale o sei ricchione o sei una tipa;1;0
1091;@user_abcdef non mi esprimo, preferisco non entrare in argomento. dico solo che una volta ho detto a mamma: perché non mi hai fatto ricchione?;0;0
1096;@user_abcdefghij in realtà ho urlato come una checca quando si muoveva, ma SH;1;0
1098;checca continua a rt steve che tra poco io parto a rt robin🧍🏻‍♀️;0;0
1099;@user_abc Quanto cazzo so competente in tennis e f1, altro che quel ricchione di Rodolfo;1;0
1101;RT @user_abcdefghi La destra ferocia che elemosina l'approvazione frocia. [URL];0;0
1102;@user_abcdefg L’unico che l’ha preso nel culo sei tu… te l’ha messo Dybala e l’Inter dritto dritto nel tuo posto preferito. Ancora che usate la parola “ricchione” come insulto, racconta tanto di te… ma dopo tutto basta guardare quella faccia da cazzo che hai🤷🏻‍♂️;0;0
1106;@user_abcdefg @user_abcdefghi @user_abcd @user_abcdef Partita poi persa al 90' con lautaro che buca la checca di udine;1;0
1109;@user_abcdef Sono finito sotto osservazione per una parola checca...;0;0
1110;@user_abcde Ahhaahhaa!!! Questo è rimasto ancora ai comunisti! Destra frocia full steam head! 🤣🤣😂🤣;1;0
1114;Domani pride e poi giam, l’esame è alle porte ma ad una giornata frocia non si dice mai di no;0;1
1121;frocio ricchione omosessuale ecco cosa sono [URL];0;1
1122;@user_abcdefg Uomo, marito, padre e ricchione.;1;0
1126;Nati insieme cresciuti insieme io innamorato di lei da molto prima di lei o subito le sue prime cotte e la storia con quel ricchione e poi finalmente era mia i progetti il matrimonio i bambini;1;0
1127;@user_abc Ma tra gay e checca quindi la differenza quale è? 🥰;0;0
1131;Sono a fare shopping in un centro commerciale scrauso e ho acchiappato concerto live di quel gay di Luché che finaccia ha fatto giuro;1;0
1137;@user_abcd @user_abcd C’è l’avrai tu il pudore con tutte le cazzate che dici anziché occuparti di cose che ti dovrebbero competere per il ruolo che hai e nel rispetto di chi ti ha votato: checca isterica;1;0
1138;@user_abcdef Buonasera checca. Come faccio per scriverti in privato?;0;0
1140;@user_abcde Ahahah godo 100 milioni per sto qua con la voce da checca [URL];1;0
1141;@user_abcdefg non c’è niente di cui godere e poi la voce da checca non c’entra un cazzo;1;0
1143;Se i super junior mi incontrassero mi darebbero della sporca frocia extracomunitaria probabilmente;0;0
1146;@user_a Sei un ricchione di merda tu vuoi solo fare del male alle persone del male fisico psicologico anzi questa tua voglia di fare male viene proprio dal tuo essere frocio cerchi di soffocare elessere frocio con la bile za;1;0
1147;Bravo adesso fottiti ricchione [URL];1;0
1151;@user_abcdefghi @user_abcdefg Oggi è bello mostrarsi finocchio.......ops, scusa volevo scrivere culatone o ricchione;1;0
1152;So già che al Pride incontrerò il 90% della gente frocia che odio [URL];0;0
1153;Pubblicità,...la scomparsa degli eterosessuali .... ormai solo uomini di colore,gay,trans e tutto il cucuzzaro...🥴..nulla da eccepire per #carità..🤷ma cosi sembra che gli eterosessuali non esistono più...🤭🤭🤭#11giugno;1;0
1154;@user_abcdefg schiatta tu che sei ricchione e non hai il diritto di parola;1;0
1155;@user_abcdefghi Oggi se non sei ricchione neanche ti assumono;1;0
1156;@user_abcde allora nulla, ma tengo a precisare che oltre la colonna ho tre leoni nel blasone e non sono ricchione.;1;0
1158;ma Harry assomiglia a un ricchione;1;0
1161;@user_abcdefg È in situazioni come queste che capisco quanto sono frocia;0;1
1162;E poi se li appelli in modo improprio ( frocio o checca ) finisci pure per essere denunciato tu! [URL];1;0
1163;E davanti a quest’altra opera si mette a far lipsync su una canzone di Carmen Miranda, che son l’unico che conosce perché unica vecchia checca del pubblico Natacha Lesueur, Carmen Miranda (2010) [URL];0;1
1165;@user_abcde @user_ab Ao ma che si ricchione ma lassa perde;1;0
1168;In pratica in germania se bevi acqua naturale sei ricchione...;1;0
1171;@user_abcdefghi La più troia tra le troie, la più succhiacazzi tra le pompinare, la più rottainculo tra le maiale.... Quasi come quella santarellina di sua madre.....;0;0
1172;La fisica è una cosa da etero, e infatti io sono mezzo ricchione;0;1
1173;@user_ab Vi ho smerdato ritieniti fortunato che non ti ho taggato e non ho fatto i vostri nomi nel tweet sennò veramente finivi sottoterra ricchione di merda;1;0
1175;Anche perché non c’è nulla di male nell avere un figlio ricchione;0;0
1176;RT @user_abcde Preferireste un figlio ricchione o Tonali titolare nella vostra squadra del cuore? Io la prima;0;0
1177;Mamma mia raga come mi ha messa di buon umore il #LiguriaPride non mi sentivo così da un sacco grazie energia frocia 😭😭❤️🌈🌈🌈;0;1
1178;@user_abcdefg Ma che schifo sti pervertiti... ma come si fa ad andare con un ricchione del genere?;1;0
1180;@user_abc @user_abcdefgh @user_ab a me ha bloccato perché lo chiamai per nome: 'puffo ricchione' 😂;1;0
1181;"@user_abcdefghi Tutti liberi di fare quello che vogliono. Uno che va a urlare ""ricchione"" è oggettivamente un rompicoglioni";0;0
1184;@user_abcdefghi @user_abc È na checca che fa la vita in diretta su Rai uno me pare de pomeriggio 👌;1;0
1185;@user_abcdefghi Ma staj zitto ricchione senza palle;1;0
1188;dio maledica il ricchione che ha leakkato xcxworld a quest ora potevamo averlo come album ufficiale;1;0
1190;Sto tornando a casa ora dal pride + serata frocia 💀;0;1
1191;"Si è perso il passaggio vaiolo, spallanzani, ritorno dal gayprade in terra iberica. Si è sforzato leggermente di più del solitio ""ah, secondo me sotto sotto sei ricchione"": 5+ [URL]";0;0
1194;@user_abcdefg gli altri non lo so ma io so frocia sicuro, e ne vado fiera. sempre meglio di essere ignorante come te.;0;1
1198;@user_abcdef @user_abcdefg Didi preferisci frocio finocchio o ricchione per parlare di te stesso;1;0
1203;@user_abcde Con i compagni di liceo che mi cantavano sotto il sole sotto il sole c’è un ricchione c’è un ricchione ☠️;0;0
1206;@user_ab sono delle ricchione le ultime tt sono definitivamente un qualcosa rivoglio dkdk e love bomb ma continuano ad essere delle slayers contro tutto e tutti;1;0
1213;@user_abcdefghi Minchia se questo è un fisico brutto divento ricchione..😍😍😍😍🤗🤗🤗🤗🤗;0;0
1216;io e checca a spasso con i marmocchi [URL];0;0
1220;Non rovinarmi la carriera ricchione;1;0
1221;ieri a fare la frocia con la mia ragazza, stamattina in chiesa per comunione📿🙏;0;1
1225;@user_abcdefg Sei una merdaccia, ricchione! 😂;1;0
1228;RT @user_abcdefgh Se sono un ricchione, devo pagare!;0;0
1230;Tutta la tua famiglia fa cagare no io ricchione;1;0
1231;@user_ab @user_abcd Forze Dzeko di 10 anni fa...se la giocava anche da solo con Lukaku. Ma ora non si regge in piedi...specialmente se deve giocare 50 partite. Della checca nemmeno voglio parlare...;1;0
1237;@user_abcdefgh Mario mangiatelo quel ricchione di Cecchi Paone;1;0
1238;@user_abc grazie mille checca ti voglio in mondo di bene, non so se stai preparando qualche esame attualmente but same goes for you ily [URL];0;0
1241;@user Praticamente questo fino a oltre 40 anni faceva l'omo alpha. Poi da un giorno all'altro si riscopre ricchione. C ha pure una bimba e presumo un ex compagna... ma la gente che c'ha in testa?;1;0
1251;La mia prima volta è stata a 14 anni, un sabato sera. Ero uscito con le mie amiche, la prima uscita da soli, senza genitori. Per l’occasione avevo le All Stars nuove. Un ragazzo più grande di me iniziò a seguirmi per strada e mi urlò “ricchione”. Questa è stata la prima volta.;0;0
1252;Sono stato ricchione ancor prima di saperlo, ancor prima di innamorarmi per la prima volta, di fare coming out, di dirlo ai miei amici, a mia madre. Ancor prima di ammetterlo a me stesso, io ero un ricchione, e questo andava scritto, ripetuto, urlato - soprattutto sussurrato.;0;1
1253;E anche quando sussurrate quelle parole mi paralizzavano, sudore freddo, cuore a rallentatore. Loro hanno ragione, sono davvero ricchione, sono difettoso, da scartare. Non merito altro, sicuramente non merito più di questo. Perché non sono nato come loro? Perché è capitato a me?;0;0
1254;@user_abcdefg @user_abcdefgh Troppo moderati per chiunque. La gente ormai preferisce votare il PD originale, piuttosto che la brutta copia della destra frocia.;1;0
1255;Mi chiedo,come mai in mezzo a questa gente non nasce e cresce un ricchione o una lesbica?😀😘🌃🎁🍌🔥🍌🎁🌃😘😀😘🌃 Xchè non c'è merce marcia che possa diffondersi... [URL];1;0
1258;Che branco di guardoni morbosi, “fruga-mutande” della sessualità altrui, della vita altrui, degli amori altrui, c’è al mondo. Mi dispiace, @user_ab 🤍 “Ancor prima di ammetterlo a me stesso, io ero un ricchione, e questo andava scritto, ripetuto, urlato - soprattutto sussurrato” [URL];0;1
1260;@user_abcd Caro Lu Camion, coraggio. C'è anche tanta bella gente frocia.;0;1
1261;@user_abcdefghij @user_abcdefgh Ciao comunistello del cazzo. Vai a fanculo checca spanata nel cervello.;1;0
1262;@user_ab Mi domando sempre se tra i lettori di tweet come questo, ci sia qualcuno che è stato quello che ha gridato 'ricchione' a qualcuno. E cosa ne pensi, ora...;0;0
1263;@user_ab Bello sfogo..io da giovane ero veramente un coglione..quasi sicuramente quello che le urlava ricchione..ci se ne pente e si cambia..ma mi andava di dirglielo..👍🏻;0;0
1264;@user_abcdefghij @user_abcd @user_abcdefghij ma chi parla con te ricchione del cazzo;1;0
1267;Io ero 6/7enne ed ero il ricchione alle elementari, all’oratorio, alle medie, al liceo e tutta la vita. E mi va bene così, c’è più colore in questo mondo 🌈 [URL];0;1
1268;RT @user_abcdef @user_abcdefg Non lo conosco molto bene ma l'ho visto solo una volta e ti posso dire che forse è ricchione;1;0
1270;cazzo ti ridi….. come una checca;1;0
1273;@user_ab Il primo “ricchione” della mia vita: in prima media, anche se una volta alle elementari un ragazzo più grande mi aveva tirato un orecchio proprio per indicare quella parola Ancora non lo sapevo, ma sarebbe stato il primo di una lunga serie.;0;0
1275;checca mi dice che kinno hatsuharu ma io fruits basket non l’ho visto;0;0
1276;@user_ab Anche chi ti ha gridato “ricchione”, quella sera h fatto coming out, infatti ha urlato al mondo il proprio disagio ed ha ammesso chiaramente di essere un coglione. È bellissimo quello che hai condiviso con noi, grazie e viva la vita sempre ! Siamo più forti noi 😘;0;0
1279;sì ho la svapo sono una checca ke ci posso far [URL];0;1
1280;@user_abcdefghij prima uscita da soli a 14 anni E ovvio che ti Danno del ricchione;0;0
1282;@user_abc @user_abc Tu sei proprio un ricchione ma di quelli grossi;1;0
1284;"@user_ab Tu sai che anche senza essere ""ricchione"" a molti è capitato di essere bullizzati e di aver avuto le stesse sensazioni di dolore e inadeguatezza?";0;0
1286;"la mia prima volta è stata qualche mese fa, 15 anni. Un mio ""amico"" mi chiama dozzine e dozzine di volte ricchione in poche ore. Non ha mai smesso da allora con i ""frocio"" ""finocchio"" ""gay di merda"". Buon cazzo di pride month. [URL]";0;0
1287;@user_abcdefgh @user_abc Da frocia, una roba del genere MAI! Questo è circo, tutti pagliacci che fanno vergognare i gay;0;1
1288;//haknyeon sei un ricchione stessa cosa pure tu changmin morite vi odio [URL];1;0
1290;"Il nome della #grattachecca deriva dal verbo grattare e da checca. Checca era il termine con cui si chiamava il grosso blocco di ghiaccio utilizzato per refrigerare gli alimenti. Il chiosco più antico è quello ""alla fonte d'oro"", invece il più famoso è ""la sora Maria"" #Roma [URL]";0;0
1291;giorgino sampaolino se ti vieni a comprare il ricchione da tre doppiette ti mando le rose a marsiglia;1;0
1295;@user_abc @user_abcdefg Nome, cognome, faccia e modi di esprimersi da perfetto ricchione. Bravo Andrea;1;0
1296;chi guarda il telefono e ricchione [URL];1;0
1298;"@user_abcdefghij nn piace, l esuberante e l eccessivo, poi so del parere che ognuno fa cio che vuole nella vita ma nn mi metto a contestare chi si mette lo smalto in giro e chi no. Tipo a che ame da fastidio quando sento la parola ""ricchione"", ad altri no ma nn vuol dire che il problema so io.";0;0
1301;oggi mi sono presentato agli esami con la polo di mio padre e la borsa frocia;0;1
1305;"@user_abcdefgh @user_ab Se il commento fosse stato ""Sai, anche senza essere 'ricchione' a molti è capitato di essere bullizzati e d'aver avuto le stesse sensazioni di dolore e inadeguatezza. Grazie per averle espresse"", non sarebbe stato frainteso. Ho però percepito questo senso, perciò non t'attacco.☺️";0;0
1306;Mi hanno detto ricchione perché vado a teatro. Italia, 2022;0;0
1307;Io invece non mi ricordo esattamente qual è stata la prima volta che ho detto ricchione, forse anche io 14 anni più o meno [URL];0;0
1311;@user_abcdefghij @user_ab Secondo me tanto lo fanno x far male ma tanti,specialmente anni 90( i miei anni) dicevano ricchione o finocchio così,x scherzo,come un gioco,con superficialità,senza capire l’impatto devastante delle parole d dei pregiudizi! Spero che tanti di quei ragazzi abbiano capito;0;0
1318;Ha un coso negli slip che ricorda tanto #RoccoSiffredi. Salutiamo il nuovo genere (perché dire ricchione non è #politicallycorrect NON RINUNCEREMO MAI ALLA FIGA, PIUTTOSTO PERIREMO! [URL];1;0
1320;@user_ab Sotto il sole Sotto il sole C'è un ricchione C'è un ricchione!;1;0
1321;RT @user_abcde Elezioni #Ventotene: fa coming out un pastore tedesco ricchione. #Adinolfi;1;0
1322;@user_ab Non si poteva nemmeno denunciare, non hanno fatto nulla di condannabile, ci hanno solo provato. Dare della puttana non è diverso dal dare del ricchione. Non c'erano testimoni Nessuno a cui raccontarlo Nemmeno internet E ho cominciato a diventare sempre più invisibile;0;0
